Unnamed: 0,Tweets,AuthorID
6798,love project go check,289760136
1971,teamed friends bring smiles ease pain 2020 deserving people first surprise,42562446
6218,hungry ... whats word,244800486
6087,winner winner,244800486
6788,love family,289760136
4224,im trying win f title,416814339
4423,exciting fun game tonight ... great battle big fella,416814339
4365,come ku,416814339
88,kd nice sheesh,23083404
5273,time need,368148234
4207,career mode basically life potential many ideas make fun might late fifa 21 approaching since made adjustments lets first fix problems lol,416814339
6572,ya digggg,289760136
979,dame l l featuring dreebo home team official music video via,267425142
3455,favorite far,2279776304
6144,weirdo vibes use respect page longer credible trying capitalize false info,244800486
5699,make sure go support fam,811761399647059968
1646,night night,42562446
1877,definition game changer devoted passionate resilient pursuit equity ... list goes cannot think deserving recipient social justice impact award nation thanks,42562446
131,dont know elon musk tbh could care less owns twitter say true hope people take seriously scary af many damn unfit people saying hate speech free speech,23083404
2296,vaya clase de baloncesto el madrid,460116210
2019,got one vikings game thrones,460116210
6158,finally,244800486
1147,wont forget year 2000 jaz second best player 6th grade class u know number 1 lol love u good see u,35936474
72,cant miss,23083404
1,yessir congrats young bronny proud kid keep going,23083404
2834,congrats welcome family,448562247
902,full duncan video directed stream different levels lord allowed album platforms,267425142
2378,hahahaha kako lep slovenski jezik pricas,460116210
4362,mission,416814339
5658,yes mam,811761399647059968
1698,bad idea gotta whip bigger suitcase ...,42562446
318,absolutely power control,23083404
1041,another fairytale scenario u created,35936474
4782,always fans would pay see double ts,116485600
406,never,23083404
5347,wish playing right,368148234
3009,stay fr34ky,2279776304
3953,must know future whats picks,50811932
6269,big win last night ... back today,244800486
2624,wouldnt dare,448562247
4734,mobley,116485600
4344,man bun nba get dunked,416814339
5447,new toys phenom sports performance,368148234
3919,sheeesh congrats bro stay locked-in keep pushing,50811932
678,well yo ass burnt like lol,267425142
860,babooo,267425142
3222,good times build weak people bad times build strong people rest learn get better,2279776304
4637,brakes,116485600
4665,business,116485600
1445,foul,35936474
2894,u city usa,448562247
4928,jvg go book,116485600
2895,dear god thank,448562247
233,listen listen make sure got point hov reporter talk,23083404
4090,djokovic,416814339
515,rollie frank martin thats great fight fr like,267425142
797,felt like wasnt building fight kept saying would 1 round tried stick word kambosos dropped everything changed shocked came like bro,267425142
2331,guess dunk important championship,460116210
6948,still waiting mine,289760136
6031,dynastic duo strikes .. shes gotten much better im proud,244800486
1583,city brotherly love special see young hoopers pull philly put line tour powered grit passion intensitythats philly way 16 hoopers earned trip bay,42562446
2992,dawg,448562247
4706,good hard playoff foul,116485600
1709,yall help brother,42562446
707,got vote fasho,267425142
1291,great leadership maggie u made everybody house better today adds legacy,35936474
2562,pujols,448562247
809,9 years say 4 games,267425142
2370,made one ... everyone thinks didnt,460116210
1865,big conversation happening right speaking ending hunger america representing tune,42562446
450,yessir proud kid love bro,23083404
1777,ron absolute animal wow,42562446
716,fundora doesnt fight like tall long fighter,267425142
1321,love get u killed,35936474
3308,going grocery shopping late night might relaxing thing ever lol,2279776304
2142,2020,460116210
573,dont,267425142
6358,happy monday lets spread love today,244800486
1683,bday remember let's keep going ... got something special fam wanna miss see bay,42562446
3418,basketball time yet,2279776304
268,seattle rockin today sue bird last home game may make trip summer's get run,23083404
1539,found best sports stories yall never heard beforei promise thanks helping make happen,42562446
2325,please,460116210
1227,congrats man hope brings u lot clarity life,35936474
580,new clean colorway,267425142
432,sure looking hella young,23083404
6815,right good haha,289760136
1414,millions,35936474
2386,lucky shots,460116210
5468,happy birthday family,368148234
3042,keep painting,2279776304
4333,joel told better smarter,416814339
6684,bucket,289760136
5713,look weak u strong look strong u weak come man think u got shot beating anything,811761399647059968
4562,last week watched bron play basketball high school gym watched steph host espys wow,116485600
4379,man sixers fans best .. really appreciate yall .. love passion yall kinda insane love,416814339
728,prayers youngin,267425142
6424,appreciate opportunity album,244800486
4139,freaking bad call,416814339
2908,need haircut,448562247
3685,love kids blast rec center,50811932
4483,aaron judge beast,416814339
6584,yeahh really tweeting,289760136
1051,take foul still confuses,35936474
4491,alternative facts guess,416814339
2524,love see,448562247
3669,something big team partnered something special coming later january sign early access chance win prizes,50811932
898,dame l l duncan official video via,267425142
1778,x,42562446
6463,appreciate bro,244800486
3636,lil bro finally beat 21,50811932
6257,lets go,244800486
399,way feel go min honest really mental staying fresh sharp i'm still psycho driven,23083404
5014,jg goat,368148234
2107,muchas gracias,460116210
1423,put hat boy,35936474
3273,got play,2279776304
5318,nope need literally 18months ago found profile recently cuz say want offer authentic dialogue try keep relatively light discourse person,368148234
874,dame l l juice feat jane handcock via,267425142
6720,yeah yeah whatever,289760136
6473,love,244800486
2009,excited team new campaign feel every moment game play ps5,460116210
636,looking forward working,267425142
2242,also tv show u guys recommend netflix watched many cant decide whats next,460116210
4602,different,116485600
6209,big week ahead stand,244800486
1236,overused phrase last 10 years,35936474
606,excited part family track featured called hail kingdropping soon,267425142
3217,got rep nigerian heritage pride yesterday adetokunbo 234 every detail woven intention shoutout making hoodie happen,2279776304
3777,dont think nobody around still check,50811932
6835,second annual camp success blessed,289760136
533,congrats fam,267425142
257,hasnt taken 1 visit yet calls coaches universities bronny makes choice youll hear,23083404
2320,far hardest game ever play still cant believe always us,460116210
1011,damn got cooked asking simple question,35936474
3219,family always relied stay connected across world relationship whatsapp important part talk hours share ups downs course tell tons jokes,2279776304
4681,live rather interesting world say least saw people mad kim k last couple days diet supposedly people really think right get mad food someone doesnt eat,116485600
5354,might need go small teague brook,368148234
1031,congrats chris lofton got jersey retired university tennessee .. one best competitors ive court respect,35936474
5245,yall fire,368148234
847,wilder showed major heart better man fought 6 rounds legs gone,267425142
2970,facts,448562247
714,serrano like katie taylor feel like ive seen lose twice get decision think serrano edge,267425142
6226,unacceptable ladies deserve much better ... smh,244800486
2405,bounce,460116210
5978,one lebron james dunk dwade lob,811761399647059968
2620,said,448562247
5868,respect,811761399647059968
17,let's go can't wait go back dubai sip great spirit,23083404
379,football sure cavs definitely holding c,23083404
5098,lay swine brother,368148234
2848,yessir brotha,448562247
1685,let's get cade,42562446
3439,cruising corinth canal,2279776304
6489,cereal better,244800486
1908,words guy schooooooooooooool major congrats bro keep speaking life changing narrative,42562446
6931,facts big time,289760136
6068,didnt know played ac gotta run us,244800486
4359,baby bounce,416814339
3882,time lock fight yall going,50811932
3106,never basketball community friendship whole lot fun,2279776304
3857,lol,50811932
4313,excited finally reveal im cover,416814339
4293,court rules whole new way play download demo,416814339
6186,great release bad angle,244800486
3340,great team win daytona,2279776304
2286,bet ... cowboys fans .. dont worry :),460116210
2032,gracias por todo pablo,460116210
313,exactly words wtf,23083404
5063,may executive chair still gonna fun lol,368148234
4317,dont compare ayton either ... play defense,416814339
180,omg ceedee wow,23083404
4858,fly day game playing game night play game wow,116485600
3642,2,50811932
2453,irias sin dirk nowitzki,460116210
4841,rip legend coach john madden never heard all-pro teams childhood madden team one kind rest coach,116485600
4480,durability rating must've allowed 2k rating least 95 gotta work,416814339
1597,legendary moments doggfather incredible day lbc w seeing amazing artwork newly renovated court couldnt ask better collab ongoing mission help serve communities,42562446
4,sorry dont like call super bowl man,23083404
1053,stupid question brother better,35936474
6769,lol geeked,289760136
6061,emotional support clip,244800486
3595,rise grind,50811932
1702,lock,42562446
551,need one,267425142
4284,"one first 10,000 fans home opener nov 20 youll receive bobblehead tickets go sale oct 3",416814339
6546,pattyyyyyy lets goooooooo,289760136
3252,coffee hits really go bathroom,2279776304
5830,let's gooooooo,811761399647059968
5282,want interact get exclusive early access win signed merch course follow mention us rt enter limit one entry per person terms,368148234
2815,rip legend,448562247
6315,one thing today make sure get vote,244800486
2918,lol 2a wasnt best player team till high-school,448562247
495,ever,23083404
516,trauma decontextualized within person looks like personality,267425142
2906,praying fam,448562247
2462,60 ... im 1,460116210
6716,hit line know im,289760136
5415,wasnt put lie los angeles california,368148234
126,knew needed lebreakthrough.appreciate support team john travolta,23083404
3612,means necessary go attack dreams,50811932
5674,twin sis looking 4th conference championship 4 years,811761399647059968
4980,court,116485600
4198,need car options recommendations,416814339
1431,hate,35936474
6865,coolin man recovery whats good bro living,289760136
6152,alexa play lil bit 50 cent,244800486
2382,made post tweet aint,460116210
2627,honor,448562247
3504,mahomes near done thats scary part good game,50811932
4430,something,416814339
3268,im proud share project means much antetokounbros academy basketball inspire every kid like unleash develop potential sport hoop high,2279776304
4473,joel embiid better mj ever,416814339
1916,wait austin rivers utah tonight sheesh,42562446
2191,pg13 problem always,460116210
3153,work people love around,2279776304
2138,get customize one ... worries friend :),460116210
3497,youve bus,2279776304
663,wish,267425142
4260,need go sign players summer ... tough times madrid fan hi lol,416814339
5076,profile pic hilarious,368148234
1762,lock,42562446
443,masterpiece,23083404
793,canelo vs benavidez bud vs spence thurman vs boots,267425142
4526,outlet different 30 diming wigs el fuego,116485600
1065,good win nets,35936474
299,ayyyyeeee love kids much amazing guys yes family,23083404
1639,time year new cities make believe atlanta vegas seattle philly know keep championship bay sounds familiar ha registration open,42562446
6907,okay mike,289760136
6552,vibeeee,289760136
5113,vibes immaculate american airlines center,368148234
6210,three things last forever faith hope love greatest love,244800486
1257,im mj thats bad comparison thank u,35936474
1289,shoot fadeaway need camera man stans hype,35936474
3654,congrats amari bailey made 2022 roster,50811932
462,majority playoff games close quarter,23083404
5207,looks familiar lol,368148234
2553,thank everything r p legend,448562247
3347,thank youll make great gm one day,2279776304
1549,thx supporting coach,42562446
4088,night night wilder gypsy king wow,416814339
3770,woke smell scent gonna great day,50811932
282,man mark price cold,23083404
1218,say u stopped watching tom left,35936474
810,skills politics freestyle,267425142
3509,great meeting beau,50811932
6175,bring anytime anywhere,244800486
877,dame l l ones feat blxst tree thomas via,267425142
6239,glad got safely,244800486
5262,let know wanna talk forreal,368148234
4320,au moins la france gagn aujourd'hui,416814339
2446,facu presionaba todo el campo todos los aos que juge con el hizo mucho mejor duro vamos que estar en el madrid hizo el jugador que soy hoy sin ellos imposible por supuesto mencionar felipe pero todos entrenadores todos hicieron mejor,460116210
1872,overwhelmed right ... say thank taking moment enjoy one humbled blessed,42562446
523,already got bunch teams across league college grassroots game day game day pro insoles locker rooms know make sure hook squad best performance insoles game,267425142
1306,awww im proud men,35936474
1084,aye diamond miller u killer dirk fade buzzer good win terps,35936474
2604,first question always gone high-school went,448562247
6539,game messsiiiiiiiii argentina,289760136
4477,almost time year ... can't wait shut bums process never ends trust,416814339
4648,taping til sunday episode going insane promise,116485600
1329,whats mindset approach,35936474
3898,barbershop right,50811932
6480,would rather,244800486
61,man love y'all,23083404
4636,pat bev went tv got bad start cp stuff ive watched lot since hes extremely knowledgeable well spoken also speaking like new media,116485600
6642,every day,289760136
6361,new youtube vid hit link subscribe,244800486
2380,great win,460116210
627,first got opportunity work w college global ambassador years must part formula zero athletes always positive attitude learn,267425142
687,weirdos gone learn respect true beast,267425142
4239,go pack go,416814339
1752,last chance vote y'all,42562446
2345,btw thanks putting cold tub visiting team nice,460116210
5121,thats insane,368148234
4833,news flash genius missing hofer,116485600
2199,capitan,460116210
82,welcome coach best luck hard working ladies year beyond always got support o-h ..,23083404
3255,daddy duty game day,2279776304
2714,earning respect guys looked,448562247
468,young god-rie damn good basketball man insane skill,23083404
1442,shut ya bum ass lets breakdown game second u 61 power forward,35936474
6412,good morning neighbors,244800486
2401,steph,460116210
3302,fear deer,2279776304
1888,run world currently reading memoir underrated book club inspired story deafblind woman conquered harvard law shes oakland born baby add one bookshelf,42562446
4844,kg warrior town wouldve loved kg,116485600
3708,slime pulled last night punk congrats twin,50811932
5726,u said elite let's,811761399647059968
4221,whats going whats happening,416814339
2708,always gotta rep music lou practice check see sets apart,448562247
1376,u entitled lol dont tell u anything ive never met u day life,35936474
6755,appreciate boy,289760136
6995,young legends,289760136
4038,bridgerton,416814339
6421,wish,244800486
1797,tee .. thats big time,42562446
2859,every cop isnt bad agree want energy attention given every black man threat,448562247
5150,pray way storm pray reign continues capital one arena,368148234
5263,saying,368148234
6883,game,289760136
1832,hit em would love help buttttt gotta get home mini golf see y'all tomorrow night another round 9 |8 c abc,42562446
2875,miss days,448562247
5673,yes sir,811761399647059968
1933,much respect always looked ray hopefully many come,42562446
5024,damn,368148234
160,ace rothstein vibes,23083404
956,everybody doesnt luxury best player world lol ppl cant dribble get,267425142
3114,think,2279776304
3541,elite touchdown celebration dallas,50811932
4339,omg holy shit one best goals ive ever seen omg,416814339
6700,whats vibes call duty,289760136
3543,getting good lookin,50811932
729,know answer,267425142
1917,lock,42562446
1566,... schooooooooooooool welcome fam,42562446
3385,next,2279776304
5213,l l,368148234
3726,taking taste playlist month sophisticated palettes,50811932
1793,gonna want put one thank sharing story helping educate better support young moms kids looking forward sharing one fam,42562446
1045,mycareer type performance luka tonight video game shit,35936474
4276,great win tonight,416814339
1105,man playing inspiring football right,35936474
6738,nah,289760136
2996,didnt turn wanted lot fun incredible time far,448562247
4356,sitting high watching game like,416814339
204,james gang home,23083404
3437,disney making movie based familys story searching actors play brother thanasis younger days experience necessary helps resemble handsome boys pictured basketball experience spread word,2279776304
5776,let's gooooooo,811761399647059968
6784,danggg im fasho jammin young dolph day today,289760136
5696,yes sir mr thorpe,811761399647059968
4054,mbappe best player world cant believe getting next year lifes good,416814339
2527,pull 4 point ridge tournament truly see official rules details,448562247
6441,check andre drummond,244800486
6746,already know,289760136
4806,dejounte,116485600
1898,could,42562446
3684,steadily improving,50811932
6414,follow tik tok,244800486
3404,year 8 thank god,2279776304
4450,im nice,416814339
3171,started ... going,2279776304
1262,matter perspective g u say tainted say never stronger,35936474
3393,youre practice realize another game tomorrow,2279776304
411,gets vote,23083404
5115,lay heem american airlines center,368148234
1704,back,42562446
2852,storytime deuce important especially im home usual im soaking extra time thanks bringing one favorite parts parenthood life im happy dad fathers day,448562247
135,anfernee simmons,23083404
6139,vote,244800486
1204,aye im gonna need explanation im 99 become laughable,35936474
5465,32kg vipr gonna reward peach cobbler phenom sports performance,368148234
4765,tap,116485600
1682,privilege speak young women future leaders experience joined nicole barbour cant stress special presence powerful women women past present future yall,42562446
4297,laying bricks season starts dont miss game tying shots playoffs,416814339
935,going live youtube 8: 30 pt tonight premiere duncan video,267425142
1232,4-4 2 rbis first baseman,35936474
1457,god like u rather peasant,35936474
4045,var worst thing ever let referees make decisions live results,416814339
3091,first six steps journey great long road ahead keep going,2279776304
1387,time rapsperfection,35936474
1477,good looks,35936474
1657,love coach thank everything youve done family davidson every person youve impacted along way,42562446
2559,best high-school team st louis .. respect oldheads tho,448562247
1138,im staring big picture right .. u shit,35936474
6789,gone gucci,289760136
4768,definitely done work mvp type year sure happy born day big fella,116485600
206,go best luck gang season long great health throughout journey ahead,23083404
613,smh cant serious rn bra,267425142
1174,cant offense,35936474
2640,bad champ got holidays,448562247
3737,favorite pair kid ... go great,50811932
4408,fly eagles fly,416814339
774,yall think all-time lineup,267425142
5160,congrats family,368148234
5035,pulled got w dallas texas,368148234
571,launching best counter athletic performance insole market game day insoles moving solving problem making casual retro sneakers feel good look new day casual insole,267425142
5890,gameday,811761399647059968
1958,got,42562446
2367,kemba,460116210
3979,also prayers maaan safe quick recovery,50811932
6963,keep going,289760136
557,arreola dropped ruiz kinda worries wilder land ruiz hand speed power crazy could tough one wilder ruiz start letting hands go,267425142
4445,guess amazing game ..,416814339
3530,1 1,50811932
4454,great win tonight .. gotta keep getting better,416814339
531,shoutout roosevelt high schools grace schuh grace currently 4.0 student known always offering help others shows every day ready work hard kind everyone grace involved step team manager volleyball team,267425142
70,two greatest ever lets go,23083404
4449,ranking keeps rising fans best much love,416814339
1132,yeah greats man apart echelon,35936474
6327,man call epic anywhere time check,244800486
633,cant wait work jalen wilson,267425142
3733,im joining board member investor honored part company creating future luxury retail exciting opportunity combine passions fashion teaming brand potential lead making impact community,50811932
4790,lock episode 15,116485600
2582,random thought ask someone question say huh proceed answer question .. cant stand lol,448562247
3888,love love really days youre days thats life thats love game unpredictable go give see chips fall every night live results,50811932
511,like reunion vegas buddy,267425142
4332,im upset,416814339
6548,yeahhh dunk,289760136
1092,enjoy ya day dont text phone thou know love ya,35936474
3206,keep building,2279776304
1159,sept 29th 1988,35936474
1972,yall got good one,42562446
3993,r p gamechanger,50811932
5409,greatest partners earth dare say nba players warming crypto,368148234
3757,cherish game love basketball fr,50811932
5071,year 8: part 4 immaculate vibes guys,368148234
4617,lies told colin,116485600
791,hes young fighter,267425142
3560,excited come,50811932
6109,another game day follow playlist see listen games,244800486
4394,wow crazy lol ... nba amazing,416814339
3015,championship played today take away good habits built,2279776304
776,ppl say disagree fight lol,267425142
1386,pleasure always love,35936474
1495,thats love god appreciate,35936474
3336,30 piece mcnugget,2279776304
3660,put smiles kids haiti last week feeling cant explain every one helped make possible,50811932
4924,bucks cant relax trae lou win game,116485600
3902,hope everyone safe houston dealing floods,50811932
4867,shaqtin,116485600
1214,truth u said u impact anything olden enjoy retirement lol,35936474
4475,i'm excited play new statement jersey season,416814339
2597,killa,448562247
226,thank youre damn dope,23083404
6753,legendary forever,289760136
5363,good job bro,368148234
2394,beacuse first point 6 games,460116210
4713,asap,116485600
366,sometimes want alone,23083404
5080,lol honor,368148234
3177,fall get back,2279776304
4733,cavs better get bugs guards page top lock theyre giving away points,116485600
3929,wutup,50811932
6712,hulu something,289760136
923,home team,267425142
2964,ahhhhh tough one,448562247
1905,talk emmmmmmm juan,42562446
2302,talking soccer course,460116210
3516,please forward scripts pizzle im big screen,50811932
5361,welp looks like best fa point guard ready los angeles california,368148234
4414,catching brother,416814339
3905,serious unanimously approved,50811932
2008,jordan luka 1s horse stevie made,460116210
6099,vuuuuuuuuuuuuu,244800486
1781,time y'all feeling good bc got epic season finale store tonight 8| 7c abc,42562446
1400,centers 90s would mvp conversation played todays nba,35936474
3226,ask,2279776304
4814,kj all-star next couple years gotta 10-15 lbs,116485600
1801,chicago came play north region powered made stop toughest one yet 16 boys girls coming bay ...,42562446
1978,thanks waving flag well,42562446
4232,tough guy act aint cutting ... know .. know youve always pussy say louder people back kicking ass pretty please make playoffs talk known thing,416814339
171,badger pick,23083404
5330,meh doge hbar possibly,368148234
1516,fun days way healthy shoulder loving continued impact make course innovative products working together excited continue partnership squad,42562446
4908,im court playing olympics,116485600
4101,penalty red card right call,416814339
1542,always reading road excited bring dr daniel blacks dont cry phoenix ... even thrilled announce underrated book club selections flights bay come read incredible stories w,42562446
1085,49 8-12 tracy ridiculous jayson tatum lot cookin goin league man,35936474
1524,holiday shopping always goes wire clutch savings thousands stores,42562446
2294,mvp,460116210
1366,yall let twitter trolls get yall riled got yall insecure like said sole reason anything always made team yall insecurities got yall like,35936474
1151,big play slay dog always locked,35936474
1149,appreciate fam thanks lockin us,35936474
2723,hoping would true,448562247
4500,pure madness,116485600
1145,dont think talkin ref,35936474
3613,mamba forever proud partnering support youth sports,50811932
1319,finally didnt take u serious shoes,35936474
4244,good coco keep working hard come back stronger,416814339
4702,said dallas dominating series paint lol dont say,116485600
2704,beats studio buds feeling proud lou country grammar comes,448562247
1737,12 days holiday cheer oakland community year rolled 9th annual celebrating kids families community heroes proud major love partners support,42562446
1303,u want addressed,35936474
3942,well bracket havent busted yet,50811932
6164,big shot sniper,244800486
278,facts til day im still bumping,23083404
2792,yeah think got snowman tonight,448562247
6683,dude hilarious,289760136
3886,yessir stros 3-2 back h ...,50811932
1932,lock,42562446
1624,lets gooooo cant wait see fam tomorrow,42562446
4593,said case last year like beat us regular season game big deal weeks pod going bananas post game pod still shock got alot say exactly going,116485600
4097,hala madrid,416814339
1426,lets get,35936474
6386,one door happiness closes another opens often look long closed door see one opened us,244800486
5053,lol course,368148234
1629,see kicks j-rod good luck tonight,42562446
3125,check last night match,2279776304
3849,march cover w bro,50811932
3270,proud announce im new face thegoogle official fan phone nba,2279776304
3038,everybody puzzle,2279776304
1687,count diesel honored support amazing project lucy's incredible story w hero deserve ... queen basketball,42562446
6021,im missing hat,244800486
2803,couldnt happier,448562247
1311,yooo talkin turn today,35936474
4884,chuck guarantee seemingly turned corner bucks braves,116485600
4116,nothing shall keep im gonna keep getting back,416814339
14,one hurt big time understand,23083404
6199,guess find 9th right,244800486
3156,find joy journey,2279776304
4753,go right back paige westbrook pick pop,116485600
434,mood,23083404
2315,congrats guy u deserve,460116210
1867,supporting good ppl towns x spend 25 rakuten get free oaklandish long-sleeve,42562446
1652,love thanks sharing incredible work w us,42562446
309,see y'all beginning gloria,23083404
4489,nadal vs muller match good exciting,416814339
896,based true story,267425142
6508,vibing grammys right,289760136
6364,responding comments ig next 30 mins,244800486
241,manti te'o good brother,23083404
4651,adrenaline crazy wide awake,116485600
5813,yes sir gameday ya cuz,811761399647059968
466,mean show would insane though,23083404
4006,beaucoup d'occasions ca va finir par passer,416814339
6472,one,244800486
305,we're back check friday,23083404
4941,go middleton flare corner turning left shoulder,116485600
1616,movement,42562446
6121,come meet 1st annual elite bball camp july 11-15 th ethel walker school simsbury ct skills training strength conditioning sat prep ncaa clearinghouse info financial literacy special guests sign,244800486
4257,come cable,416814339
1172,elite,35936474
3679,opening first tomorrow houston come area,50811932
3133,happy birthday yahappy birthday,2279776304
6322,lets goooooo,244800486
420,yessir went yard hit silencer ayyyyyyeee,23083404
4243,go pack go,416814339
4791,wouldnt want miss one,116485600
1355,hes funny hall fame football player hall fame personality day shannons iq game built nba twitter lol,35936474
3174,rise family,2279776304
271,rest power city angels icon another great one made sports damn special,23083404
3876,youre god doesnt matter whose ... godfidence,50811932
4142,im gonna send yall credit card info ... make good use,416814339
4718,help guy far keep lying tv people hoop shame,116485600
2366,real madrid,460116210
3211,keep going,2279776304
4364,kansas ball,416814339
2488,vaaaamooos suerte hermano,460116210
6080,good luck,244800486
4283,joel bond,416814339
4268,philly special,416814339
2902,lol cap,448562247
1714,happy twitter need y'all tag favorite next gen black authors musicians artists designers activists small biz owners etc let's get know coming game changers shaping future black culture,42562446
4623,kendrick perkins said make passes make,116485600
848,lmao,267425142
525,ok matt lol,267425142
336,yessir love,23083404
2432,sooo fake,460116210
1712,join us ... fight right vote never important incredibly proud join friend change culture around voting voter suppression,42562446
6824,thought like 78 haha ill take ill 80 first update,289760136
5490,live action today bfr squats 30/15 15/15 recorded second last set 15 phenom sports performance,368148234
3896,open practice cant wait first home game,50811932
6841,yesssir proud dawg,289760136
3889,dont worry yall,50811932
1479,basic one hand,35936474
6911,appreciate boy,289760136
2093,alec burks underrated game nice watch,460116210
6340,new single platforms get,244800486
3214,gotta 48 minutes,2279776304
5165,got brothers sky die fore born amway center,368148234
2473,fast recovery,460116210
6590,im gone,289760136
2385,game nice,460116210
3833,hopefully gives families one less thing worry get together thank,50811932
4309,lmao ok,416814339
6202,new nfts guys gonna love im 1 1 fan experience one guys dropping 7/9,244800486
1613,great time day ballpark appreciate helping make happen,42562446
1763,best time year back bright lights lets goooo,42562446
5679,love fans,811761399647059968
1201,im peacefully tweeting stab plate full scrambled eggs,35936474
325,love grandma hey granny youre greatest,23083404
5389,summer ill unedited workout video one reasons love blockchain transparency im always trying apply bball anyway,368148234
4152,finally talked putting pitch beat play starting december 26th,416814339
2794,walked smooth drink didnt,448562247
4985,thats tough,116485600
6154,lmaooooo jokes,244800486
6123,congratulations new draftees real work starts,244800486
6989,already forgetting,289760136
4822,way dg bubble all-star,116485600
5266,im flaunting camera angles point,368148234
3059,health wealth,2279776304
4168,take verses serious youll hate,416814339
929,first,267425142
6541,built type cold lol,289760136
2224,cleeean,460116210
392,chronic doggystyle black album life death ummm written many name real,23083404
2778,yall know wear 0 happy birthday gil,448562247
1873,1st mens major champ countrys history big ups hideki,42562446
805,parkrose teachers staff asked shoutout two student athletes embody word respect court khalia jabbie tre crawford hardworking dedicated leaders passion schoolwork well teams ...,267425142
6266,gameday lets finish 2020 bang,244800486
5569,let's gooooooo,811761399647059968
1565,best interview ever best interview ever back home charlotte mama sonya talk new memoir fierce love proud amazing woman check,42562446
2994,first time all-star 2k mobile all-star card download get shots go,448562247
1670,special day town proud join franklin elementary school refresh playground built together last year enough ... first little town library 50k books coming bay,42562446
3002,added new brother tonight,2279776304
1044,end era,35936474
1367,u refuse state benefits team see thats discrediting comes,35936474
3281,happy halloween,2279776304
44,1,23083404
5737,1000,811761399647059968
6129,fun,244800486
3983,dragon ball super broly aquaman,50811932
6960,wonder mine went,289760136
427,beautiful ladies mrs savannah james,23083404
1501,love keisei,42562446
2327,sreno,460116210
2,brother congrats,23083404
2169,thank dallas amazing season,460116210
1986,5 min enough youtube page check full conversation,42562446
6586,factsss swear every time together thats charger,289760136
4263,ok ...,416814339
6085,ohhh,244800486
3551,ending road trip 3-1 bad hope everyone safe halloween,50811932
4143,go pack go,416814339
4611,hahahaha debate wit yo mama popping next black cat lot lately really sayin ... rsum getting od,116485600
4823,letsss gooooo back tomorrow lock,116485600
40,upmost respect calmness cause thats mood im welcome 5 game winning streak,23083404
3667,non-stop sportwater day,50811932
3123,get knocked get go,2279776304
532,thanks bra bra,267425142
1835,let's get y'all,42562446
3582,hell night,50811932
1247,youre entitled u work great day little fella,35936474
4121,madrid playing 532 drop back 1 depth counter love lmao ... fifa 21 real time,416814339
3702,next level hydration lets get,50811932
577,beautiful thaaaang,267425142
4367,embiid curry btw 2 wins away,416814339
4124,dont get twisted ... would still take ha flicitations,416814339
6810,vibing,289760136
1739,great day wildcat,42562446
6482,whats better,244800486
5036,undefeated crib dallas texas,368148234
4448,house commissioner manfred company,416814339
4281,beyond excited blessed join family ... big things ahead trust process,416814339
347,congratulations brother,23083404
167,dog mike evans,23083404
5243,confirm message wouldve looked dope mse family,368148234
2718,whether im curating playlist practice educating little man music history music big part life something sets apart find listen,448562247
6297,welcome family,244800486
6448,watching draft lot talented ladies dreams made true tonight good luck yall,244800486
1695,thank always coming thru clutch hookin essentials,42562446
3304,gracias,2279776304
5749,see ya,811761399647059968
689,shoutout podcast asked lot great questions,267425142
6679,excited opportunity lets go,289760136
5116,top right kansas pic wouldve caught buckets,368148234
4757,reason k spoke jt like mom real one,116485600
4671,also dont believe cancel culture cancel attempt stand words accountability truly new media,116485600
3072,play within strength,2279776304
807,one way find dre still gym,267425142
800,im sure theyd tell fandom hostage situation,267425142
1656,tour kicks tomorrow love time celebrate wouldnt say,42562446
6719,join adventure follow,289760136
6133,spencer going crazy high key,244800486
1336,im employee one guys team moments im front moments im main message comes coach imo,35936474
1391,oh yea knows hes talking talkin hoop,35936474
941,dropping new video duncan thursday night 9 pt shoutout matteo woods beat stream duncan stream duncan,267425142
2842,wayne tribute kobe 2 bet awards today,448562247
64,strive greatness,23083404
6875,love big dawg appreciate know support grind rock wit fasho,289760136
1190,38 spesh one special ones gotta lock,35936474
4978,one athletic sequences year,116485600
6575,mannn remember would leave crib 11:30 first waiting games hahaha,289760136
5196,wardell big zeke gotta figure 5th,368148234
1283,funny wouldve laughedits simple concept,35936474
2124,game time year 3 way,460116210
3470,keep eye prize,2279776304
5327,god los angeles california,368148234
5287,yall still writing stuff never said im happy,368148234
3166,glad lot made monster,2279776304
45,menance,23083404
374,sure great bottle 2,23083404
1023,kid remember saw pros dogood shit lil homies,35936474
1487,legacy narrative actual performance,35936474
1079,six gold medals 15 damn,35936474
2909,everyday week bro,448562247
2459,lets go cowboys,460116210
5837,hook em,811761399647059968
5538,yes sir,811761399647059968
3775,sniper back,50811932
3322,work swing,2279776304
4275,lot real estate head im way build,416814339
3424,zoom freak facebook 21:00 nike,2279776304
3842,lol,50811932
3203,that's monday friday right,2279776304
6499,tried lmao,289760136
5095,breaking news spencer dinwiddie bitrefill proud introduce bitsneaks worlds slickest high tech sneaker displaying real-time price block height bitcoin shoe check,368148234
5879,happy g day,811761399647059968
2874,im sick dude,448562247
38,love kid much dope fan jamaal,23083404
5332,handing free game digital currency get,368148234
5912,gameday,811761399647059968
2947,cant pick favorite ... dedication 2 wax,448562247
